GENDER,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,PAST_ACCIDENTS,AGE,DRIVING_EXPERIENCE,OUTCOME
1,1,0,0.484703895,1,0,1,1,10000.0,0,0,0,3,2,1
1,2,3,0.617575991,1,1,0,1,15000.0,0,0,0,2,3,0
0,2,3,0.701106422,1,0,0,0,16000.0,0,0,2,2,2,1
1,0,1,0.493317404,1,0,1,1,9000.0,0,1,4,3,4,0
1,2,3,0.569304236,1,1,0,1,14000.0,0,1,1,2,3,0
1,0,0,0.415693118,1,0,0,0,14000.0,0,0,0,2,3,0
1,2,2,0.693949244,1,0,1,1,10000.0,0,1,3,2,4,0
1,1,2,0.474382137,0,0,0,1,12000.0,0,1,0,3,4,0
0,2,3,0.532587755,1,0,1,1,10000.0,0,2,2,4,4,0
0,0,1,0.555147057,0,0,0,0,16000.0,0,0,1,1,3,1
0,0,0,0.161545369,0,0,0,0,17000.0,0,2,2,2,3,1
0,2,2,0.442672318,1,0,1,0,10000.0,1,0,0,1,3,1
0,1,0,0.288898149,1,0,0,0,13000.0,0,0,0,1,0,1
1,2,1,0.531821228,1,0,0,0,13000.0,0,0,0,2,3,0
0,1,1,0.393036783,1,0,1,1,15000.0,0,0,0,2,2,1
1,2,3,0.616177651,1,0,1,0,12000.0,0,0,0,1,2,0
1,1,1,0.412679022,1,1,1,1,13000.0,0,0,0,2,3,0
0,0,0,0.41310385,1,0,0,1,13000.0,0,0,0,1,2,1
1,1,3,0.565374,1,0,1,1,8000.0,1,11,0,3,4,0
1,1,3,0.784918224,0,0,0,0,18000.0,0,0,2,4,4,0
1,1,3,0.627967365,0,0,1,1,9000.0,0,4,3,3,4,0
0,0,2,0.591214599,1,0,0,1,8000.0,0,8,3,2,4,1
1,1,1,0.42437905,1,0,1,1,6000.0,0,2,3,3,4,0
1,0,0,0.413356534,1,0,0,1,6000.0,0,0,0,0,2,0
0,1,2,0.36416964,0,0,1,0,13000.0,0,2,2,3,4,0
0,0,0,0.298678278,0,0,0,0,16000.0,0,0,0,1,1,1
0,0,2,0.589973035,0,0,0,1,9000.0,0,1,0,2,3,1
0,0,1,0.251018731,1,0,1,1,14000.0,0,0,0,4,2,1
0,2,3,0.493782311,1,0,1,1,10000.0,0,4,0,4,4,0
0,2,3,0.705442774,1,1,1,1,14000.0,0,1,3,2,3,0
0,2,3,0.50272074,1,0,1,0,13000.0,0,2,2,3,4,0
1,2,3,0.555932693,1,0,1,1,8000.0,0,0,0,2,2,1
0,1,1,0.484553331,0,0,0,0,13000.0,0,0,0,2,1,1
1,2,3,0.471902423,1,1,1,1,13000.0,0,0,0,4,3,0
0,1,3,0.627162355,1,1,1,1,8000.0,0,5,1,3,4,0
1,2,1,0.421687068,1,0,1,1,12000.0,0,1,2,1,3,0
0,0,1,0.41923305,1,0,0,0,12000.0,0,0,0,0,2,1
1,2,3,0.572217266,1,0,1,1,9000.0,1,3,0,3,4,0
1,2,3,0.627324895,1,1,1,1,6000.0,0,0,1,3,3,0
0,2,0,0.472848998,1,1,0,0,18000.0,0,0,0,1,2,0
0,1,2,0.475293574,0,0,0,1,9000.0,0,6,2,2,3,1
1,2,2,0.48949687,1,0,1,1,11000.0,0,1,0,2,3,0
1,2,3,0.587289381,1,1,1,0,12000.0,0,1,1,3,4,0
1,2,3,0.652330406,1,1,0,1,13000.0,0,0,0,2,0,0
1,1,0,0.512000821,0,0,1,0,11000.0,0,3,0,2,3,1
0,0,0,0.319759226,0,0,0,1,13000.0,0,0,0,3,2,1
0,1,2,0.586909075,1,0,1,1,8000.0,0,7,6,2,4,0
0,1,3,0.632247394,1,1,1,0,9000.0,0,2,7,3,4,0
1,1,0,0.302837423,0,0,1,0,10000.0,0,0,0,0,1,1
1,0,2,0.678768147,1,0,1,0,9000.0,1,0,0,2,2,0
1,2,3,0.55599359,1,1,1,1,10000.0,0,0,0,2,2,1
1,1,1,0.471538024,0,0,0,0,14000.0,0,0,0,1,1,1
1,2,2,0.654109037,1,0,0,1,9000.0,0,2,1,3,4,1
1,2,3,0.605798717,1,1,1,1,9000.0,0,1,0,3,4,0
0,0,2,0.4977089,1,0,1,1,11000.0,1,2,0,2,3,1
1,0,0,0.253683233,1,0,0,0,14000.0,0,0,0,1,2,1
1,0,0,0.376350209,1,0,1,1,8000.0,0,1,0,2,3,0
0,2,3,0.707904819,1,1,1,1,12000.0,0,4,2,4,4,0
0,0,0,0.415735842,0,0,1,1,10000.0,0,1,1,1,2,1
0,2,3,0.70522843,1,1,0,0,15000.0,0,0,1,2,3,0
0,2,2,0.6835623,0,1,1,1,9000.0,0,2,5,3,4,0
1,1,3,0.481507055,1,1,1,1,11000.0,0,3,4,4,4,0
1,1,1,0.456448349,0,0,0,0,13000.0,0,2,0,2,3,0
1,1,2,0.642808349,1,0,1,1,13000.0,0,1,0,2,3,0
0,0,0,0.273985677,0,0,0,0,11000.0,0,0,0,1,2,1
0,2,3,0.627726216,0,0,1,1,10000.0,0,0,4,2,2,0
0,2,3,0.708576851,1,1,0,1,12000.0,0,3,6,3,4,0
0,2,3,0.417616753,0,1,1,1,9000.0,0,2,3,3,4,0
0,1,1,0.50681535,1,0,0,0,16000.0,0,0,2,1,3,0
0,0,1,0.412576633,0,1,0,0,14000.0,0,2,1,2,3,0
1,2,2,0.710770616,0,0,1,1,12000.0,0,1,1,2,3,0
0,2,3,0.413676099,0,0,0,1,14000.0,0,0,3,2,3,1
1,2,3,0.593654984,1,0,1,1,10000.0,0,1,5,4,4,0
0,1,3,0.546477141,1,0,1,1,9000.0,0,1,0,3,3,0
0,1,2,0.410066848,1,0,1,1,12000.0,0,1,3,1,3,0
1,1,2,0.544975384,1,0,1,0,10000.0,0,1,0,1,3,0
1,1,0,0.416252976,0,0,0,0,11000.0,0,0,0,0,2,1
1,1,3,0.69875394,1,0,0,1,15000.0,0,2,2,3,4,0
1,0,1,0.381131089,0,1,1,1,13000.0,0,1,0,3,4,0
1,1,0,0.3231935,0,0,0,0,16000.0,0,0,0,0,2,1
0,2,3,0.7322235,1,1,1,1,10000.0,0,1,4,2,4,0
0,0,3,0.538646376,1,1,1,0,12000.0,0,1,2,2,3,0
0,1,3,0.667830379,1,1,1,1,6000.0,0,11,3,4,4,0
0,1,2,0.550249028,1,0,0,1,10000.0,0,0,1,1,3,0
0,0,2,0.449235269,0,0,0,0,15000.0,0,0,5,4,4,0
1,2,3,0.625787042,1,0,0,1,13000.0,0,0,2,2,4,0
1,2,3,0.50839762,1,0,1,1,10000.0,0,2,1,4,3,0
0,2,3,0.601844938,1,0,1,1,9000.0,0,4,2,4,4,0
0,1,0,0.372324869,0,0,1,1,10000.0,0,2,3,2,3,1
0,2,3,0.526305265,1,0,0,0,14000.0,0,5,0,3,4,0
1,1,0,0.469887986,1,0,0,1,13000.0,0,0,0,0,1,0
0,2,3,0.748534339,1,1,1,1,9000.0,0,11,4,3,4,0
0,1,2,0.587665086,1,1,1,1,9000.0,1,5,1,2,3,0
1,1,3,0.560867815,1,0,1,0,15000.0,1,0,0,3,2,0
1,1,0,0.438050701,1,0,0,1,18000.0,0,0,0,0,1,0
0,2,3,0.675369867,0,1,0,1,14000.0,0,5,0,2,3,0
0,0,2,0.450715036,1,0,0,0,17000.0,0,0,2,1,3,1
1,1,0,0.388860873,1,0,1,1,10000.0,0,0,0,1,3,0
1,2,3,0.714917825,1,0,1,1,8000.0,0,4,2,3,4,0
1,0,2,0.73259622,1,0,0,1,13000.0,0,2,1,2,3,1
1,2,3,0.57644209,0,0,0,1,13000.0,0,0,0,2,2,1
0,2,3,0.503596153,1,1,1,1,9000.0,0,3,9,4,4,0
0,1,0,0.286949142,0,0,0,0,11000.0,0,0,0,2,2,1
1,1,0,0.276863287,0,0,0,1,16000.0,0,0,0,0,2,1
0,2,2,0.505127264,0,0,0,0,16000.0,0,0,1,1,3,0
1,2,2,0.490762068,1,0,1,1,11000.0,0,0,2,3,3,0
1,0,0,0.336185325,0,0,1,1,9000.0,0,0,0,2,2,1
0,0,1,0.522422628,0,0,0,0,12000.0,0,0,0,1,1,1
0,1,2,0.373548279,1,0,1,1,4000.0,0,18,9,4,4,0
0,2,1,0.452213027,0,0,0,0,18000.0,0,0,0,0,2,1
0,2,3,0.806495936,0,1,1,1,14000.0,0,2,0,3,4,1
0,1,2,0.425893265,0,0,1,0,10000.0,0,0,0,2,2,1
1,2,2,0.503983295,1,0,0,1,16000.0,0,2,2,2,4,0
0,0,0,0.292372047,0,0,1,1,11000.0,0,0,0,1,0,1
1,2,3,0.52887298,1,0,0,1,14000.0,0,0,0,1,3,0
0,1,1,0.362401991,1,1,0,0,19000.0,0,0,0,0,2,0
0,0,3,0.740385435,1,0,1,1,9000.0,0,1,2,3,3,0
1,1,0,0.32715575,1,0,0,0,15000.0,0,0,0,0,2,1
1,1,3,0.717393008,1,0,1,1,15000.0,0,1,2,3,4,0
0,1,1,0.41068195,0,0,0,0,14000.0,0,0,0,1,2,1
1,2,3,0.706300902,1,0,0,1,13000.0,0,3,0,4,4,0
1,1,3,0.590965871,1,1,0,1,10000.0,0,4,1,4,4,0
1,1,3,0.670834874,1,0,1,1,9000.0,0,0,0,2,2,0
0,1,1,0.534353993,1,1,0,1,12000.0,0,2,0,2,2,0
1,1,2,0.486344076,1,0,1,1,12000.0,0,4,3,3,4,0
1,1,2,0.412142897,0,0,0,1,17000.0,0,0,0,1,2,1
1,2,1,0.492400151,1,0,1,1,15000.0,0,0,0,0,2,1
0,1,1,0.577514774,1,0,0,0,16000.0,0,2,0,2,3,0
0,2,3,0.564138795,1,0,1,1,11000.0,0,0,0,3,2,0
1,2,3,0.586121401,0,0,1,1,10000.0,0,0,0,2,2,0
0,1,2,0.565684597,1,0,0,1,16000.0,0,0,0,1,3,0
1,0,0,0.298355059,0,0,0,1,10000.0,0,2,1,1,3,1
0,2,3,0.651912363,1,1,1,1,13000.0,0,5,6,4,4,0
0,1,3,0.538136083,1,0,1,1,7000.0,0,6,2,3,4,0
1,2,3,0.694920072,1,0,1,1,9000.0,0,2,2,4,4,0
1,2,3,0.750576165,1,1,1,1,10000.0,1,1,3,3,3,0
0,2,0,0.434043019,1,0,0,1,10000.0,0,0,0,1,1,0
0,2,2,0.417305684,1,0,0,0,13000.0,0,0,0,1,2,1
0,0,1,0.296903966,1,0,1,1,9000.0,0,4,1,3,3,0
0,1,0,0.410965888,0,0,0,0,9000.0,1,0,0,1,0,1
1,2,3,0.649307673,1,0,1,1,8000.0,0,2,4,4,4,0
0,1,3,0.49966026,1,1,1,1,7000.0,0,0,0,1,2,0
1,0,1,0.435224778,1,0,1,1,13000.0,0,0,0,2,2,0
1,2,3,0.567327173,0,0,1,1,11000.0,0,1,4,3,4,0
0,0,1,0.413118146,1,0,0,1,15000.0,0,0,1,2,3,1
0,2,3,0.553100757,0,1,1,1,7000.0,0,9,1,3,4,0
0,2,3,0.597622304,1,1,0,0,19000.0,0,0,0,3,2,1
0,2,2,0.534988467,1,0,1,1,10000.0,0,2,3,1,3,0
1,1,0,0.474396412,0,0,1,0,13000.0,0,5,6,3,4,0
0,1,1,0.574629149,1,1,1,0,14000.0,0,0,1,2,3,0
1,2,1,0.444249853,0,0,0,0,14000.0,0,0,0,1,2,0
0,2,3,0.420328752,0,0,1,1,6000.0,0,2,3,1,2,0
1,1,3,0.824605513,1,1,0,0,14000.0,0,1,1,2,2,0
1,2,3,0.627637753,0,1,1,1,12000.0,0,0,0,2,2,0
0,1,2,0.498312424,0,0,1,1,10000.0,0,0,0,2,2,1
1,0,0,0.354293752,0,0,0,1,13000.0,0,0,0,2,3,0
0,1,3,0.613362827,1,1,1,1,11000.0,0,5,3,4,4,0
0,1,3,0.64414975,1,0,0,1,12000.0,0,0,2,2,3,0
0,0,2,0.2281287,0,0,1,1,7000.0,0,8,2,3,4,0
0,2,3,0.466903554,1,1,0,1,11000.0,0,5,3,3,3,0
1,1,3,0.660256318,1,1,0,0,11000.0,0,1,0,4,2,0
1,1,2,0.431506877,1,0,1,1,15000.0,0,0,0,3,3,1
1,2,3,0.560250152,1,1,1,1,15000.0,0,1,1,3,4,0
0,0,3,0.620611073,1,1,1,1,10000.0,0,0,0,2,2,1
1,2,2,0.60117764,1,0,0,0,13000.0,1,1,0,2,3,1
1,1,3,0.566852455,1,1,1,1,10000.0,0,1,0,3,3,0
1,0,1,0.504354816,1,0,0,0,14000.0,0,0,0,1,2,1
1,1,3,0.712957938,1,1,0,1,12000.0,0,0,0,0,2,0
0,2,3,0.62610518,1,0,0,0,11000.0,0,1,0,2,2,0
1,1,1,0.453932119,1,0,1,1,9000.0,1,0,0,2,2,0
0,2,3,0.593342529,1,0,1,1,11000.0,1,0,0,2,1,1
1,2,2,0.461561439,0,0,1,1,8000.0,0,0,1,3,4,1
0,2,2,0.432471751,1,0,0,0,13000.0,0,0,0,1,0,1
0,1,3,0.522642567,1,0,1,1,14000.0,0,2,2,3,4,0
0,0,2,0.417634289,1,0,1,1,10000.0,0,0,0,2,2,0
0,2,2,0.630842336,1,0,0,0,12000.0,0,3,1,2,4,0
0,1,3,0.657510925,1,0,1,1,5000.0,0,0,0,2,0,1
1,0,1,0.238967549,1,0,0,1,13000.0,0,0,1,2,3,0
0,1,2,0.53000296,0,0,1,1,8000.0,0,9,1,2,4,0
1,0,0,0.454216459,1,0,0,1,11000.0,0,0,0,1,2,1
1,2,3,0.55230525,0,1,1,1,11000.0,0,0,1,4,3,0
0,0,0,0.285270621,0,0,0,1,15000.0,0,1,3,3,3,0
0,1,3,0.661085379,1,0,1,1,15000.0,0,0,1,4,4,0
0,1,0,0.386388021,0,0,0,0,13000.0,0,0,0,1,2,1
1,1,2,0.526758972,1,0,1,0,10000.0,0,1,0,1,3,0
1,1,0,0.428983203,0,0,1,1,12000.0,0,0,0,1,2,1
1,2,2,0.599374921,0,0,0,0,18000.0,0,0,2,3,3,0
1,2,3,0.638409362,1,0,1,1,11000.0,0,1,1,4,4,0
1,2,2,0.700559219,1,1,1,1,12000.0,0,2,0,2,4,1
1,2,2,0.575223487,1,0,1,1,12000.0,0,3,1,2,4,0
0,1,0,0.194149548,0,0,1,0,12000.0,1,0,0,0,0,1
0,1,3,0.669369782,1,0,1,1,8000.0,0,11,1,2,4,0
1,1,1,0.531107549,0,0,0,1,10000.0,0,0,0,1,2,1
0,1,1,0.297522267,1,0,1,0,5000.0,1,0,0,1,1,1
1,1,3,0.70898411,1,0,0,1,12000.0,0,7,0,3,4,0
0,2,1,0.498382551,1,1,0,1,12000.0,0,0,0,2,2,0
0,1,2,0.428128303,1,0,1,1,13000.0,0,0,3,1,3,0
0,2,2,0.435456192,1,0,0,0,13000.0,0,0,0,0,0,0
0,0,0,0.613256838,0,1,0,1,13000.0,0,0,0,0,2,1
0,1,3,0.551699778,0,0,0,1,8000.0,0,6,2,2,4,0
0,2,3,0.612903887,1,1,1,1,11000.0,0,0,0,4,2,0
0,1,1,0.419220827,0,0,0,0,20000.0,0,1,2,1,3,1
0,2,3,0.538623693,1,1,1,1,9000.0,0,8,5,4,4,0
0,2,3,0.559066566,1,1,1,0,9000.0,0,2,2,1,3,0
1,2,3,0.651007869,1,1,1,1,12000.0,0,5,2,4,4,0
0,1,1,0.512328285,0,0,0,0,13000.0,0,0,0,0,1,1
0,0,1,0.615465698,1,1,1,1,5000.0,0,2,0,3,3,0
0,2,3,0.504569892,1,1,1,1,7000.0,0,4,0,3,3,0
1,1,0,0.352860794,1,0,0,1,13000.0,0,0,1,4,3,1
1,1,3,0.509224941,0,1,1,1,13000.0,0,0,3,4,4,0
1,2,3,0.811058066,1,1,1,1,9000.0,0,4,0,1,3,0
0,1,3,0.50063066,1,0,1,1,7000.0,0,13,3,4,4,0
0,2,1,0.476032034,0,0,0,0,13000.0,0,0,0,1,2,1
0,1,2,0.360401324,1,0,1,1,7000.0,0,0,0,2,3,0
0,0,0,0.425281099,0,0,0,1,11000.0,0,4,4,1,3,1
0,0,1,0.389842997,0,1,0,0,12000.0,0,3,5,2,3,0
1,2,2,0.554381257,1,0,0,1,13000.0,0,0,1,1,3,0
1,2,2,0.446193079,1,0,1,1,11000.0,0,1,0,2,3,0
1,1,3,0.608518437,1,0,1,1,8000.0,0,3,1,3,3,0
1,0,3,0.543162557,1,1,0,0,16000.0,0,0,0,4,4,0
1,1,2,0.345357238,1,1,1,0,15000.0,0,0,1,1,3,0
0,1,3,0.583326737,1,1,0,1,14000.0,0,4,6,4,4,0
0,1,2,0.404284368,1,0,1,1,13000.0,0,0,2,2,4,0
0,2,3,0.590308296,1,0,1,1,12000.0,0,0,0,2,3,0
0,0,3,0.663393059,1,1,1,1,12000.0,0,2,0,3,3,0
0,1,3,0.682191692,1,1,1,1,11000.0,0,7,3,3,4,0
0,0,3,0.680801232,1,0,0,1,9000.0,0,2,2,4,3,0
0,1,3,0.68107895,1,0,1,0,12000.0,0,3,4,3,4,0
0,0,2,0.449011776,1,0,1,1,7000.0,0,7,1,2,4,1
1,0,0,0.346004231,1,0,0,1,13000.0,0,0,0,1,3,0
0,2,3,0.66790947,1,1,1,1,9000.0,0,5,1,2,3,0
1,2,3,0.679219678,1,0,0,0,14000.0,0,2,4,3,4,0
1,2,3,0.563232687,0,0,1,1,11000.0,0,1,0,3,4,0
0,1,3,0.595635155,1,1,1,1,9000.0,0,2,9,3,4,0
1,1,1,0.460276295,0,0,1,0,10000.0,0,0,0,0,2,1
1,2,0,0.472740377,0,0,0,1,11000.0,0,1,0,2,2,1
1,2,3,0.664161096,1,0,1,0,14000.0,0,2,2,3,4,0
1,1,3,0.713607996,1,1,1,0,17000.0,0,0,0,3,1,0
1,1,2,0.618378258,0,0,1,1,11000.0,0,4,2,4,4,0
1,0,0,0.458067912,0,0,0,0,17000.0,0,0,0,1,2,1
1,0,0,0.391560874,0,0,0,0,11000.0,0,0,0,1,2,1
0,1,1,0.568959016,1,1,1,1,10000.0,0,0,0,3,2,1
0,2,3,0.589387663,0,1,0,1,8000.0,0,2,1,3,3,0
0,2,2,0.428471548,1,0,0,0,16000.0,0,0,0,2,2,1
0,2,2,0.596064971,0,0,0,1,9000.0,0,1,2,1,3,1
0,2,3,0.517653364,1,0,1,1,10000.0,0,0,0,2,1,1
0,0,1,0.2750996,1,0,1,1,8000.0,0,0,0,2,0,1
0,2,3,0.598863873,1,1,0,1,10000.0,0,0,0,3,2,0
0,1,1,0.551744288,0,0,1,1,10000.0,0,0,0,0,2,1
0,1,2,0.199586265,1,0,1,1,8000.0,0,6,6,4,4,0
0,0,0,0.430527288,0,0,1,1,11000.0,0,3,1,1,3,1
0,2,3,0.493529174,1,0,1,0,8000.0,0,1,5,3,4,0
1,2,2,0.537569759,0,0,1,1,8000.0,0,0,4,3,4,0
0,2,1,0.327952643,1,0,1,1,11000.0,0,0,0,1,1,1
0,2,3,0.608569741,1,1,0,0,15000.0,0,0,0,2,0,0
0,2,3,0.573158584,0,1,1,1,9000.0,0,9,3,2,4,0
0,2,1,0.40888012,1,0,0,0,12000.0,0,0,0,0,1,1
0,2,2,0.501018003,0,0,1,1,8000.0,0,1,3,3,4,0
1,1,0,0.306272127,1,0,0,1,9000.0,0,0,0,1,2,0
1,2,3,0.596320922,1,0,1,1,12000.0,0,0,2,2,3,0
1,1,1,0.329675288,1,1,1,1,13000.0,0,1,5,2,4,0
1,1,3,0.49957876,0,0,1,1,7000.0,0,1,2,3,3,0
0,2,3,0.53490721,1,1,0,1,8000.0,0,6,1,2,4,0
0,2,3,0.537014827,1,0,1,1,4000.0,0,13,2,2,4,0
0,2,3,0.454502963,1,0,1,1,10000.0,0,0,0,2,2,1
0,0,3,0.629268076,1,1,1,1,11000.0,0,4,1,3,4,0
1,0,0,0.234012013,0,0,0,0,10000.0,0,0,0,0,0,1
1,2,3,0.691016445,1,0,1,1,12000.0,1,3,0,4,3,0
0,1,0,0.263265054,1,0,0,1,15000.0,1,0,0,1,1,0
0,0,0,0.390963386,0,0,1,0,9000.0,0,0,0,0,2,1
0,1,1,0.381152556,1,0,1,1,11000.0,0,1,1,3,3,0
1,0,3,0.70599862,1,0,1,1,8000.0,0,0,1,3,4,0
0,1,1,0.511626362,1,0,0,0,15000.0,0,0,0,1,1,1
1,2,3,0.802392304,1,1,1,1,8000.0,0,0,0,4,3,0
1,2,1,0.345210204,1,0,0,0,19000.0,0,0,0,1,3,0
1,1,0,0.447981539,0,0,0,1,11000.0,0,2,1,2,3,1
0,1,1,0.399782116,0,0,0,0,17000.0,0,0,0,1,2,1
1,1,0,0.481822435,0,0,1,1,7000.0,0,0,0,2,1,0
0,1,3,0.648746787,1,0,1,1,6000.0,0,13,3,4,4,0
1,2,3,0.610111449,0,1,0,1,9000.0,0,2,0,2,4,0
0,0,2,0.551297403,1,0,0,0,14000.0,0,3,1,2,3,0
0,2,2,0.550816908,0,0,0,0,11000.0,0,0,0,0,2,1
0,2,3,0.646708359,0,1,1,0,11000.0,0,6,1,2,3,0
0,2,3,0.593276411,0,1,0,1,13000.0,0,4,0,1,3,0
0,1,1,0.69049858,0,0,1,1,10000.0,0,2,1,3,3,1
1,2,3,0.673550438,1,1,1,0,7000.0,0,0,0,1,0,0
0,1,1,0.414362545,0,0,1,1,11000.0,0,1,1,1,3,1
1,1,3,0.628876487,1,0,1,1,7000.0,0,2,3,4,4,0
0,2,3,0.668136478,1,0,1,1,11000.0,0,6,4,4,3,0
1,2,2,0.508549006,1,0,1,0,11000.0,0,0,0,2,3,0
0,0,0,0.381367025,1,1,0,1,12000.0,0,0,0,0,2,0
1,2,3,0.554197199,1,0,1,0,10000.0,0,1,3,2,4,0
1,1,0,0.383938323,0,0,0,0,16000.0,0,0,0,0,2,1
1,1,0,0.440662275,1,0,0,0,12000.0,0,0,2,2,3,0
0,2,1,0.408590236,1,0,0,0,15000.0,0,0,0,0,1,1
1,1,2,0.547843213,1,0,0,0,15000.0,0,0,1,2,3,1
0,2,3,0.512846136,1,1,1,1,10000.0,0,4,2,3,3,0
1,0,1,0.512350124,1,0,0,1,16000.0,0,1,0,2,3,0
0,0,3,0.665278962,0,1,0,1,15000.0,0,3,7,3,4,0
0,2,3,0.746672171,1,1,0,1,17000.0,0,1,2,4,4,0
0,1,3,0.750357277,0,0,0,1,12000.0,0,6,1,3,4,0
1,0,0,0.367415978,0,0,1,0,13000.0,0,1,0,1,3,0
1,2,2,0.490300308,1,0,1,1,10000.0,0,0,1,2,3,0
0,1,0,0.406177418,1,0,0,0,16000.0,0,0,0,0,2,1
1,1,0,0.274257056,1,0,0,1,12000.0,0,0,0,1,2,1
0,2,3,0.655961613,1,1,1,1,7000.0,0,2,1,1,3,0
0,1,3,0.562888279,1,0,0,1,8000.0,0,0,0,1,2,1
1,2,3,0.495367977,1,0,0,1,8000.0,0,0,0,3,2,0
0,2,3,0.771006094,0,0,0,0,16000.0,0,0,0,3,2,1
1,2,3,0.67669841,1,0,1,1,9000.0,0,0,0,2,0,1
1,2,2,0.608155232,0,1,1,1,12000.0,0,0,1,2,3,0
1,2,3,0.408976341,1,1,0,0,13000.0,1,0,0,1,2,0
0,2,1,0.226019342,0,0,1,0,9000.0,0,1,2,2,3,1
1,0,1,0.481863684,1,0,0,1,13000.0,0,0,0,2,2,1
0,0,0,0.390762857,0,0,0,0,13000.0,1,0,0,1,1,1
1,1,2,0.518559091,1,0,0,0,13000.0,0,2,0,3,4,1
0,1,0,0.160784614,1,0,0,0,9000.0,0,0,0,1,1,1
0,2,3,0.584886374,1,1,1,1,7000.0,0,9,3,3,4,0
1,0,0,0.302870597,0,0,0,0,15000.0,0,0,1,1,3,0
0,1,2,0.610155999,1,1,0,1,10000.0,0,6,6,3,4,0
1,1,2,0.335283136,1,0,0,0,14000.0,0,0,0,0,2,1
1,2,3,0.513721636,1,0,1,1,9000.0,0,0,1,3,3,0
1,2,3,0.522119005,1,1,1,1,9000.0,0,1,0,3,3,0
0,2,3,0.645772862,1,0,0,1,12000.0,0,0,5,2,3,0
0,0,3,0.587314366,1,0,1,1,13000.0,0,1,2,3,4,0
0,2,3,0.665446511,0,1,0,0,14000.0,0,3,0,3,3,1
0,1,2,0.665037766,1,1,1,1,16000.0,0,2,0,2,3,0
1,1,3,0.643701741,1,1,1,0,11000.0,0,4,0,4,4,0
1,2,3,0.640323693,1,1,1,1,9000.0,0,5,4,3,4,0
1,1,3,0.791710111,1,1,1,1,11000.0,0,5,2,3,4,0
0,1,2,0.424374647,1,0,1,0,15000.0,1,0,0,1,1,1
1,2,3,0.874829991,1,1,0,0,15000.0,0,0,1,3,4,0
1,1,3,0.600291454,1,0,1,1,10000.0,0,1,1,4,4,0
0,1,3,0.521274154,0,0,1,1,8000.0,0,5,8,3,4,0
1,0,0,0.233548343,0,0,0,1,13000.0,0,0,0,3,2,0
1,1,1,0.375282549,1,1,0,0,16000.0,0,0,0,2,3,1
0,2,3,0.574992636,1,1,1,1,11000.0,0,0,0,4,3,0
1,2,3,0.619478374,0,0,1,1,9000.0,0,0,0,4,2,1
0,1,2,0.440340503,1,0,0,0,18000.0,0,0,0,1,2,1
1,1,3,0.617314598,1,1,1,1,7000.0,0,3,1,4,4,0
0,1,3,0.827209602,1,0,1,1,9000.0,0,8,2,3,4,0
1,1,0,0.503705661,0,0,1,1,15000.0,0,0,1,1,3,1
0,2,2,0.428874855,1,0,1,0,13000.0,0,0,0,1,3,0
0,2,2,0.491171432,1,0,1,0,9000.0,0,0,0,0,0,1
0,2,3,0.870610541,1,1,1,0,10000.0,1,5,1,2,4,0
0,2,1,0.459407946,0,0,0,0,14000.0,0,1,2,3,4,0
0,2,3,0.685398172,1,0,1,1,8000.0,0,3,2,2,3,0
1,1,2,0.463781538,1,0,0,1,12000.0,0,0,2,1,3,0
1,1,2,0.560513682,1,1,0,1,10000.0,1,0,0,1,2,0
0,1,2,0.343392933,1,1,0,1,13000.0,0,2,0,2,3,0
0,1,3,0.629969237,1,1,1,0,11000.0,0,4,7,2,4,0
0,2,3,0.707080156,1,1,1,1,17000.0,0,3,4,4,4,0
0,1,2,0.488642533,1,0,1,1,12000.0,0,0,0,0,2,1
0,2,3,0.67117931,1,0,1,0,13000.0,0,1,0,3,3,0
0,1,1,0.470393945,0,0,1,1,8000.0,0,0,0,1,2,0
1,2,2,0.522116486,1,0,1,0,15000.0,0,1,0,1,3,0
1,1,2,0.543523265,1,0,1,1,12000.0,0,0,1,2,3,0
1,0,2,0.50365897,1,0,0,1,10000.0,0,1,0,2,2,0
1,1,2,0.359580843,0,0,0,0,15000.0,0,0,0,1,2,1
1,1,3,0.739736543,0,0,1,1,9000.0,0,0,2,3,4,0
1,1,3,0.724643866,1,1,1,1,10000.0,0,1,0,4,3,0
1,2,3,0.714685652,1,1,1,1,11000.0,0,2,4,3,4,0
0,0,2,0.401100865,0,0,1,1,7000.0,0,0,0,3,1,0
0,1,3,0.51900995,1,1,1,1,13000.0,0,2,4,3,4,0
0,0,1,0.46414186,1,0,0,0,12000.0,0,1,1,2,3,0
0,2,3,0.441713273,1,1,1,1,8000.0,0,0,0,2,1,0
0,2,3,0.663392012,1,0,0,1,13000.0,0,2,5,3,4,0
1,0,3,0.624379925,1,0,1,1,8000.0,0,0,0,3,2,1
1,2,1,0.248631563,0,0,0,0,11000.0,0,0,0,1,1,1
1,0,2,0.519937476,1,0,0,0,13000.0,0,2,0,3,4,0
0,2,2,0.520241956,1,0,1,1,11000.0,0,1,2,2,3,0
0,2,2,0.37997693,1,0,1,1,8000.0,0,0,0,3,1,0
0,1,1,0.478139821,1,0,0,0,14000.0,0,0,0,0,2,1
1,0,1,0.392214152,1,0,0,1,12000.0,0,0,0,4,1,1
